,id,name,overview,first_air_date,popularity,vote_average,vote_count
3662,387,SpongeBob SquarePants,"Deep down in the Pacific Ocean in the subterranean city of Bikini Bottom lives a square yellow sponge named SpongeBob SquarePants. SpongeBob lives in a pineapple with his pet snail, Gary, loves his job as a fry cook at the Krusty Krab, and has a knack for getting into all kinds of trouble without really trying. When he's not getting on the nerves of his cranky next door neighbor Squidward, SpongeBob can usually be found smack in the middle of all sorts of strange situations with his best buddy, the simple yet lovable starfish, Patrick, or his thrill-seeking surfer-girl squirrel pal, Sandy Cheeks.",1999-05-01,19.3754,7.7,3251
3663,32218,Soy tu dueña,"Valentina Vilaça is a wealthy woman who inherited a vast fortune from her parents after they died in a car accident. She lives in a mansion in Mexico City with her aunt, Isabel Rangel de Dorantes, and her cousin, Ivana Dorantes Rangel—who treats Valentina with great indifference and harbors envy toward her. Everything changes for Valentina when her fiancé, Alonso Penalva, conspires with Ivana and leaves her waiting at the altar on their wedding day. From that point on, Valentina becomes a bitter woman, eventually discovering love alongside José Miguel Montesinos.",2010-06-15,9.9733,7.7,602
3664,89572,Nancy Drew,"Nancy Drew makes plans to leave her hometown for college, but finds herself drawn into a supernatural murder mystery instead.",2019-10-09,12.2679,7.71,310
3665,215866,American Primeval,A mother and son fleeing from their past form a found family while confronting a harsh landscape of freedom and cruelty in the American West.,2025-01-09,10.2819,7.709,501
3666,93740,Foundation,Follow a band of exiles on their monumental journey to save humanity and rebuild civilization amid the fall of the Galactic Empire.,2021-09-23,40.4445,7.711,1786
3667,124271,NCIS: Hawaiʻi,"Jane Tennant, the first female Special Agent in Charge of NCIS Pearl Harbor, and her unwavering team of specialists balance duty to family and country while investigating high-stakes crimes involving military personnel, national security and the mysteries of the sun-drenched island paradise itself.",2021-09-20,18.4109,7.706,332
3668,77601,Wild Wild Country,"When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal.",2018-03-16,4.124,7.708,310
3669,54728,Beyblade,"Thirteen-year-old Takao Kinomiya (Tyson Granger), along with his fellow teammates, Kai Hiwatari, Max Mizuhura (Max Tate), and Rei Kon (Ray Kon), strive to become the greatest Beybladers in the world. With the technical help of the team's resident genius, Kyoujyu (Kenny), and with the powerful strength of their BitBeasts, the Bladebreakers armed with their Beys attempt to reach their goal.",2001-01-08,29.4508,7.708,243
3670,1404,Chuck,"When Buy More computer geek Chuck Bartowski unwittingly downloads a database of government information and deadly fighting skills into his head, he becomes the CIA's most vital secret. This sets Chuck on a path to become a full-fledged spy.",2007-09-24,34.8565,7.707,1237
3671,33873,Sonny with a Chance,"Allison ""Sonny"" Munroe makes the leap from the Midwest to Los Angeles to join the cast of ""So Random!,"" the most popular sketch comedy TV show for kids and tweens. Her fellow young actors are resident teen queen Tawni, super suave Nico, gregarious funnyman Grady and quirky Zora. Now Sonny must somehow balance these new friendships while adjusting to her family's decidedly different way of life in Hollywood. Meanwhile, Sonny must also contend with heartthrob Chad Dylan Cooper, star of the rival show ""MacKenzie Falls,"" who makes it known that he thinks his dramatic work is better than her comedy career.",2009-02-08,10.7426,7.705,347
3672,112836,Money Heist: Korea - Joint Economic Area,"Disguised under the shadows of a mask, a crew of desperados band together under the leadership of a criminal mastermind known only as “The Professor” to pull off the biggest heist Korea has ever seen.",2022-06-24,9.6748,7.7,727
3673,34014,An Idiot Abroad,"An Idiot Abroad is a British travel documentary television series broadcast on Sky1 and Science, as well as spin-off books published by Canongate Books, created by Ricky Gervais and Stephen Merchant and starring Karl Pilkington. The ongoing theme of both the television series and the books is that Pilkington has no interest in global travel, so Merchant and Gervais make him travel while they stay in the United Kingdom and monitor his progress.",2010-09-23,6.2219,7.7,265
3674,31268,El Capo,"El Capo, the most wanted drug dealer in Mexico, has been intercepted while hiding with his trusted men, his wife and his lover. During his escape, he declares war on the government and his own past.",2009-08-24,52.8324,7.704,1262
3675,81114,God Friended Me,"A self-proclaimed ""pesky atheist"" is encouraged to help strangers by someone claiming to be God who friends him on Facebook.",2018-09-30,8.1649,7.703,207
3676,82424,SKAM España,"The series accompanies a group of 16-year-olds on the journey of their life following their day to day in real time. Dependence on social media, how they face sex, love and ruptures, religion, the search of their identity and the need to fit in.",2018-09-16,10.7866,7.702,505
3677,194797,Doona!,A college student navigates life and school while dealing with a unique predicament — he's living with a beautiful former K-pop sensation.,2023-10-20,7.1098,7.701,221
3678,90766,Teenage Bounty Hunters,"After joining forces with a veteran bounty hunter, sixteen-year-old fraternal twin sisters Sterling and Blair dive into the world of bail skipping baddies while still navigating the high stakes of teenage love and sex.",2020-08-14,5.6869,7.701,374
3679,894,The Prisoner,"After resigning, a secret agent is abducted and taken to what looks like an idyllic village, but is really a bizarre Kafkaesque prison. His warders demand information. He gives them nothing, but only tries to escape.",1967-09-29,9.8756,7.7,216
3680,95259,Dare Me,"Dive into the cutthroat world of competitive high school cheerleading, following the fraught relationship between two best friends after a new coach arrives to bring their team to prominence.",2019-12-29,5.1886,7.698,358
3681,129552,The Night Agent,"Brought together by a midnight phone call, an FBI agent and a cybersecurity expert must unravel an ever-growing web of political conspiracies.",2023-03-23,45.1828,7.698,1235
3682,3452,Frasier,"After many years spent at the “Cheers” bar, Frasier moves back home to Seattle to work as a radio psychiatrist after his policeman father gets shot in the hip on duty.",1993-09-16,97.6656,7.699,917
3683,88713,We Are Who We Are,"Two American kids who live on a U.S. military base in Italy explore friendship, first love, identity, and all the messy exhilaration and anguish of being a teenager.",2020-09-14,5.7782,7.7,389
3684,1918,The Twilight Zone,"This 1980s revival of the classic sci-fi series features a similar style to the original anthology series. Each episode tells a tale (sometimes two or three) rooted in horror or suspense, often with a surprising twist at the end. Episodes usually feature elements of drama and comedy.",1985-09-27,21.5898,7.698,260
3685,122194,CSI: Vegas,"Facing an existential threat that could bring down the Crime Lab, a brilliant team of forensic investigators must welcome back old friends and deploy new techniques to preserve and serve justice in Sin City.",2021-10-06,18.6209,7.697,325
3686,43901,Longmire,A Wyoming sheriff rebuilds his life and career following the death of his wife. Based on the “Walt Longmire” series of mystery novels written by best-selling author Craig Johnson.,2012-06-03,21.7368,7.697,332
3687,57911,Doraemon,Doraemon is an anime TV series created by Fujiko F. Fujio and based on the manga series of the same name. This anime is the much more successful successor of the 1973 anime.,1979-04-02,62.3428,7.696,611
3688,25760,Higurashi: When They Cry,"After moving into the quiet town of Hinamizawa, Maebara Keiichi spends his days blissfully in school often playing games with his local friends. However, appearances can be deceiving. One fateful day, Keiichi stumbles upon news of a murder that had occurred in Hinamizawa. From this point on, horrific events unfold in front of Keiichi, as he soon learns his close friends may not be all that they seem.",2006-04-05,21.1177,7.696,237
3689,21561,The Outer Limits,"Anthology series composed of distinct story episodes, sometimes with a plot twist at the end, with occasional recurring story elements that were often tied together during season-finale clip shows.",1995-03-26,20.4952,7.696,242
3690,133748,Twisted Metal,"A motor-mouthed outsider with no memory of his past is offered a chance at a better life, but only if he can successfully deliver a mysterious package across a post-apocalyptic wasteland. With the help of a badass axe-wielding car thief, he’ll face savage marauders driving vehicles of destruction and other dangers of the open road, including a deranged clown who drives an all too familiar ice cream truck.",2023-07-27,17.8915,7.69,551
